Startup Name,Industry,Funding Rounds,Investment Amount (USD),Valuation (USD),Number of Investors,Country,Year Founded,Growth Rate (%)
Startup_2909,Biotech,6,4470189971.44,16720661878.934011,45,Australia,2003,168.07
Startup_2910,Biotech,6,129719486.64,294121687.0338626,5,Singapore,2021,65.56
Startup_2911,EdTech,2,2866667083.75,6025532454.835354,6,Brazil,2020,109.42
Startup_2912,SaaS,4,457524384.53,1912736662.7223864,8,Canada,2019,37.75
Startup_2913,E-commerce,4,2243670144.45,7807005363.250575,32,France,2021,65.7
Startup_2914,Blockchain,2,2097377060.61,5900961910.554395,31,France,2011,83.75
Startup_2915,EdTech,7,1511960965.46,4312103777.395935,40,UK,2001,53.95
Startup_2916,SaaS,1,1009193553.66,2229651882.2558203,48,Singapore,2010,68.24
Startup_2917,Fintech,5,4563292071.3,9704907308.622578,29,Singapore,2003,149.41
Startup_2918,Blockchain,6,4789584510.77,16523205766.627138,50,Brazil,2007,136.18
Startup_2919,AI,9,2623575165.72,9067181139.105207,13,China,2005,67.35
Startup_2920,Blockchain,8,1981670981.27,2983735081.264847,3,Singapore,2009,42.67
Startup_2921,Fintech,3,2239193246.96,7526078722.010015,19,Brazil,2023,145.97
Startup_2922,EdTech,7,301583712.87,1504147259.3387096,13,France,2016,50.58
Startup_2923,Fintech,6,4510790168.23,19319926029.327255,28,Brazil,2021,67.43
Startup_2924,SaaS,3,1420339822.17,6725626160.683529,30,Singapore,2023,136.49
Startup_2925,HealthTech,5,1184482036.52,5580826787.615647,10,Germany,2001,58.11
Startup_2926,SaaS,2,1428798856.07,3098037609.202983,35,France,2006,49.54
Startup_2927,E-commerce,1,3347035356.21,5728168501.015726,22,India,2022,27.66
Startup_2928,SaaS,8,1369985795.12,5642012816.26312,41,China,2011,47.5
Startup_2929,E-commerce,6,1484056000.32,6006684963.023708,18,France,2023,127.32
Startup_2930,Blockchain,1,924909995.8,2307836652.781076,3,USA,2002,127.9
Startup_2931,Biotech,3,3020347610.35,8762331154.328098,41,Canada,2017,187.36
Startup_2932,EdTech,2,4724329293.74,11085085973.604748,36,China,2018,186.54
Startup_2933,Biotech,8,4839571037.3,23196242316.548428,38,USA,2021,19.83
Startup_2934,EdTech,9,4964990901.02,14529639667.632757,50,USA,2002,114.41
Startup_2935,Biotech,8,825576652.59,2189926736.039949,5,Brazil,2011,48.06
Startup_2936,E-commerce,1,2403355773.23,10674097611.24913,22,Brazil,2007,113.43
Startup_2937,HealthTech,9,454077917.38,901888618.7032568,15,France,2000,165.96
Startup_2938,SaaS,9,4027501473.22,15463110659.81904,17,Brazil,2006,183.28
Startup_2939,Blockchain,7,3553022567.85,6846089905.207037,1,China,2002,86.58
Startup_2940,Blockchain,6,3612651812.43,9651504691.942745,16,Australia,2002,63.77
Startup_2941,SaaS,2,2205136183.0,5847410242.797536,39,India,2010,134.9
Startup_2942,SaaS,6,3895188287.31,6603161953.99517,48,Singapore,2019,70.9
Startup_2943,E-commerce,6,3283790323.95,9012165517.52172,39,Australia,2015,123.67
Startup_2944,Biotech,9,4685597519.83,9607091788.863804,4,Brazil,2008,12.25
Startup_2945,Blockchain,1,3381184694.72,12439708048.77463,46,Canada,2013,129.08
Startup_2946,HealthTech,1,468319781.8,792894099.6367928,45,Brazil,2003,108.9
Startup_2947,Fintech,8,3467352423.72,12375030474.428381,1,France,2018,162.17
Startup_2948,Biotech,5,536191983.83,1719133249.7138052,30,Brazil,2007,105.76
Startup_2949,EdTech,4,2544760432.83,9441936108.37548,30,Singapore,2008,124.82
Startup_2950,EdTech,10,3415491035.04,15799538816.62655,4,Canada,2005,131.69
Startup_2951,EdTech,7,1014906178.29,4554213319.761638,6,Canada,2013,42.71
Startup_2952,SaaS,3,2804246513.53,13089191209.195337,13,UK,2009,102.75
Startup_2953,AI,6,100374390.2,283660239.1972376,37,China,2015,77.16
Startup_2954,Fintech,10,1877607080.34,3066081306.1692038,48,UK,2001,197.72
Startup_2955,E-commerce,5,2681327525.26,5715066853.998257,27,UK,2020,164.78
Startup_2956,SaaS,5,2386205991.36,3851876088.9048386,39,UK,2017,84.86
Startup_2957,AI,6,770062122.51,3359068238.8937054,18,Australia,2001,138.03
Startup_2958,EdTech,9,4777017987.62,9930957872.820435,35,Singapore,2013,153.47
Startup_2959,SaaS,3,494045606.29,1704056192.7872002,47,Canada,2007,88.96
Startup_2960,Blockchain,7,364894361.52,687351058.8275455,14,Singapore,2009,133.7
Startup_2961,Biotech,5,1737794785.45,6985718491.585513,36,Germany,2004,32.75
Startup_2962,AI,7,2713265328.46,8857961289.593502,22,Germany,2003,174.44
Startup_2963,E-commerce,2,2997635065.83,11782704174.571022,36,India,2020,151.03
Startup_2964,Biotech,6,84415901.97,265782972.52859816,2,USA,2009,103.32
Startup_2965,SaaS,4,1218553923.47,1930223255.0036647,12,Brazil,2000,192.32
Startup_2966,EdTech,7,1638104362.27,8115131811.928641,44,France,2000,78.81
Startup_2967,Blockchain,5,1899835374.62,8436860051.0403185,7,USA,2005,82.6
Startup_2968,Fintech,3,65390932.81,266900341.69442523,22,India,2006,36.28
Startup_2969,EdTech,8,1950897784.51,3451459385.5861344,37,Singapore,2008,46.73
Startup_2970,Blockchain,10,3782111901.91,13722955975.13977,35,Brazil,2000,49.17
Startup_2971,Biotech,6,1366697841.3,3072105444.542368,15,China,2014,20.67
Startup_2972,Fintech,7,923788189.36,3870103476.0381727,17,UK,2008,173.7
Startup_2973,AI,5,2853398449.95,6476989500.167439,38,France,2008,163.0
Startup_2974,Fintech,10,248505288.18,1017778488.8840909,20,USA,2013,96.43
Startup_2975,E-commerce,7,4630714581.32,13086843233.519144,17,China,2014,114.69
Startup_2976,Fintech,2,3126226790.7,15399524650.050703,16,India,2006,79.14
Startup_2977,AI,10,2952433066.9,12364729803.225115,1,Australia,2010,96.39
Startup_2978,Biotech,1,2557154616.68,9743392048.316193,15,Singapore,2011,50.04
Startup_2979,Blockchain,3,4885013208.11,7385050086.819866,43,Germany,2018,110.03
Startup_2980,AI,8,2831845562.9,11430854174.994017,35,UK,2000,66.6
Startup_2981,EdTech,8,2831723787.8,9926771483.42048,14,Brazil,2005,87.3
Startup_2982,E-commerce,1,706301972.55,3246344497.7687035,11,USA,2010,21.7
Startup_2983,AI,3,1493215714.02,3915217623.829453,44,Germany,2015,22.49
Startup_2984,Biotech,3,1330151467.97,3814417988.5381675,16,Canada,2011,151.95
Startup_2985,AI,9,1097709288.96,3445903098.5557046,5,Australia,2009,109.57
Startup_2986,AI,1,2647307885.42,10346130908.745165,25,Singapore,2016,60.13
Startup_2987,SaaS,1,690393053.67,3425041503.8316917,27,China,2007,171.21
Startup_2988,Blockchain,10,1800474929.14,7042479453.704559,22,China,2001,183.26
Startup_2989,SaaS,1,2664144948.41,10295681653.589607,8,France,2006,45.42
Startup_2990,Fintech,5,4770478026.18,10838740733.190817,12,India,2014,183.81
Startup_2991,E-commerce,9,3608694170.77,7566909827.4803095,18,Canada,2018,107.31
Startup_2992,HealthTech,7,2363219494.89,11741789551.008474,6,Canada,2004,25.33
Startup_2993,EdTech,4,3379644686.19,5535139873.538472,2,Singapore,2009,175.31
Startup_2994,HealthTech,1,1142959747.65,5054822075.100532,13,Canada,2023,189.99
Startup_2995,HealthTech,8,565634618.65,1581445623.2832456,48,Canada,2019,148.34
Startup_2996,HealthTech,7,3487067224.27,16437758652.372355,5,Canada,2017,33.19
Startup_2997,EdTech,8,2748379366.56,9173912966.75731,34,Brazil,2015,107.42
Startup_2998,Blockchain,5,3862147012.26,17537850904.60327,13,USA,2020,57.88
Startup_2999,Blockchain,7,4133052563.84,12412315208.300127,2,France,2005,198.88
Startup_3000,AI,7,4267049051.91,21121654256.85837,22,France,2003,131.54
Startup_3001,EdTech,1,731332280.86,2364840507.497715,21,Germany,2012,166.93
Startup_3002,SaaS,4,481555208.18,1021151631.4875658,26,Brazil,2022,195.51
Startup_3003,Fintech,1,1767925131.61,4882234771.754528,9,Singapore,2001,13.02
Startup_3004,Blockchain,2,4383254190.34,9632734975.856153,21,Canada,2008,7.4
Startup_3005,SaaS,7,298758137.64,1283463438.4592006,48,UK,2008,136.06
Startup_3006,Blockchain,1,1331379148.67,4183626047.339869,19,China,2022,111.41
Startup_3007,E-commerce,5,637777483.77,2610624488.7560086,20,France,2003,23.44
Startup_3008,Biotech,9,3901758498.77,17324902571.42442,33,India,2002,175.37
Startup_3009,EdTech,9,3505495994.36,6889429220.705545,7,India,2021,189.81
Startup_3010,HealthTech,2,1809633874.7,6608640690.148679,18,Canada,2006,146.66
Startup_3011,E-commerce,7,1435875960.16,6659732378.906476,40,Canada,2016,52.59
Startup_3012,Fintech,7,1567416787.49,4371283404.808745,5,Singapore,2005,41.1
Startup_3013,Biotech,5,3453462521.8,5668354955.31781,23,Singapore,2001,87.52
Startup_3014,E-commerce,9,4297217867.28,9943688269.581116,10,USA,2007,93.57
Startup_3015,HealthTech,1,4830723181.9,22296587072.83305,29,UK,2000,172.06
Startup_3016,Fintech,1,3368668118.41,8608614631.256342,20,India,2018,39.82
Startup_3017,AI,6,4771687627.85,17050643455.529634,17,Singapore,2012,19.39
Startup_3018,Biotech,1,3858606878.79,14108245671.741703,3,China,2010,47.59
Startup_3019,E-commerce,2,1782930366.83,6303368295.847288,11,Brazil,2018,116.68
Startup_3020,Fintech,7,3557422676.41,11437773631.090176,1,France,2021,78.19
Startup_3021,Blockchain,10,4540696007.16,17164666785.944975,39,USA,2003,73.26
Startup_3022,AI,4,3077013617.83,11295502711.311789,3,UK,2002,126.58
Startup_3023,Fintech,8,2052098121.61,4677643678.306477,12,UK,2000,55.14
Startup_3024,Biotech,8,4689109291.2,20727144270.46829,33,USA,2003,17.43
Startup_3025,HealthTech,8,4637218234.32,12102995887.946827,23,France,2014,38.02
Startup_3026,EdTech,1,2804445720.59,5671509862.000879,23,UK,2000,94.9
Startup_3027,AI,2,1568796386.23,6237570854.531069,4,Australia,2016,159.17
Startup_3028,SaaS,4,544304151.96,2353009655.8098135,16,Germany,2022,100.99
Startup_3029,Blockchain,4,2946269512.71,9676961563.544039,8,Canada,2021,71.59
Startup_3030,EdTech,6,3009779133.24,8438713808.992254,31,UK,2020,153.23
Startup_3031,SaaS,3,3179547505.57,12049279238.276724,18,USA,2021,24.81
Startup_3032,SaaS,2,2825320640.78,12671819874.78918,30,Australia,2004,34.6
Startup_3033,EdTech,5,2734741339.96,13227818230.718542,14,USA,2013,112.79
Startup_3034,Biotech,6,2493396079.1,9335207797.693985,3,Singapore,2008,91.46
Startup_3035,HealthTech,7,1957890597.92,7934734404.004288,34,Canada,2015,47.54
Startup_3036,E-commerce,8,2151025784.98,8015386145.260005,20,China,2002,63.41
Startup_3037,Fintech,8,1804337930.19,6545430422.793742,8,USA,2006,159.2
Startup_3038,Biotech,2,1529900387.27,3234457333.0028334,22,Brazil,2017,50.73
Startup_3039,E-commerce,7,3804092714.95,13174048185.857115,19,Singapore,2009,112.97
Startup_3040,SaaS,4,1757018730.96,5639858547.699284,23,France,2006,5.7
Startup_3041,Fintech,8,2550331241.67,3928792262.286684,33,Germany,2014,62.95
Startup_3042,Blockchain,7,2917674697.8,6648837800.483709,42,Canada,2012,85.94
Startup_3043,SaaS,8,2722823521.88,6832880442.773062,24,UK,2011,149.24
Startup_3044,Biotech,9,1674402920.43,3944455891.386659,12,UK,2008,128.41
Startup_3045,Biotech,4,4843389574.37,18043520153.834576,46,Canada,2002,178.26
Startup_3046,Biotech,9,1620220105.77,2961965355.820223,46,India,2009,88.66
Startup_3047,HealthTech,8,2664052321.03,8218774366.331616,41,India,2010,18.63
Startup_3048,E-commerce,4,1065031692.16,1719698833.3406093,9,UK,2005,157.39
Startup_3049,HealthTech,5,967600385.84,4062034497.829963,2,USA,2012,188.0
Startup_3050,HealthTech,10,1306888885.32,6275661992.270374,41,Australia,2001,124.49
Startup_3051,HealthTech,5,2554720951.37,8949870835.054197,16,Brazil,2007,150.01
Startup_3052,SaaS,5,794591351.43,2166406292.3292036,10,Canada,2013,9.23
Startup_3053,E-commerce,8,2510207560.11,10754395986.38905,10,Brazil,2022,141.21
Startup_3054,AI,4,61463308.37,104426496.01247576,49,Australia,2009,104.61
Startup_3055,Blockchain,6,4261120541.72,20359160221.723843,22,Australia,2008,53.59
Startup_3056,Fintech,1,1780859475.93,7507288136.37235,41,Brazil,2021,124.47
Startup_3057,EdTech,1,1653060603.17,2940563177.0160184,40,India,2000,103.37
Startup_3058,Fintech,3,1814623864.35,9016388598.365168,27,Germany,2021,50.95
Startup_3059,E-commerce,7,1312698115.57,5232013644.678048,9,France,2011,144.02
Startup_3060,Fintech,9,2781514172.14,13531710191.133995,32,China,2001,143.37
Startup_3061,HealthTech,1,2401806226.46,6259110477.475401,34,Germany,2022,42.43
Startup_3062,SaaS,1,4411053888.66,18273005321.19001,1,Australia,2020,81.57
Startup_3063,Biotech,10,3312594935.28,12928520957.0521,4,India,2015,108.1
Startup_3064,Blockchain,7,2764574193.14,13082738795.491268,1,Singapore,2007,82.43
Startup_3065,HealthTech,2,3694729311.81,8992590530.246944,36,Australia,2022,117.06
Startup_3066,EdTech,7,1071067277.78,3922994194.981909,24,Australia,2013,167.01
Startup_3067,AI,9,4982239248.36,21977816885.3103,3,India,2023,48.28
Startup_3068,Blockchain,4,2900980073.78,8024478656.675542,23,Singapore,2001,26.12
Startup_3069,EdTech,1,118760725.91,264063959.00689077,29,China,2018,64.86
Startup_3070,SaaS,10,1119837680.68,5039175149.304521,29,UK,2012,156.17
Startup_3071,E-commerce,3,3663505929.71,7265624101.401167,39,Singapore,2019,93.2
Startup_3072,Blockchain,8,877369403.1,1573550063.0662417,45,Germany,2014,6.15
Startup_3073,EdTech,2,3486291676.24,17209824465.343113,27,Canada,2019,180.38
Startup_3074,HealthTech,3,2419242681.07,4452175819.329354,11,Brazil,2014,167.9
Startup_3075,Blockchain,8,4042805234.01,7604331036.789307,36,China,2017,94.29
Startup_3076,EdTech,4,1778576929.31,7028803165.025715,6,Canada,2017,18.82
Startup_3077,Biotech,1,1581802480.56,4281616484.9694195,17,Brazil,2003,41.91
Startup_3078,Fintech,9,4965810352.39,19775931056.3748,19,Canada,2022,175.89
Startup_3079,HealthTech,5,2687633337.61,7202805114.695889,13,China,2012,143.86
Startup_3080,AI,9,4903286117.45,17990222485.15402,36,France,2014,182.71
Startup_3081,Biotech,3,416344107.84,911651572.2030693,24,UK,2015,93.07
Startup_3082,E-commerce,7,3207029594.38,13204754227.5368,9,China,2022,22.69
Startup_3083,E-commerce,1,1735303480.92,7143517755.988474,46,China,2015,198.35
Startup_3084,AI,8,256106795.41,643220253.6689985,43,Brazil,2019,155.45
Startup_3085,SaaS,9,2207677649.68,10953284100.18925,2,Germany,2019,61.58
Startup_3086,E-commerce,9,2023628643.97,7330580219.721894,30,France,2015,134.7
Startup_3087,SaaS,5,540531315.34,2691341321.6139827,15,India,2017,199.47
Startup_3088,HealthTech,7,430318588.93,1986192172.5457737,16,Canada,2004,43.36
Startup_3089,Biotech,5,2019410420.87,3396181820.763555,45,USA,2006,8.6
Startup_3090,AI,4,3016085428.2,9251300205.50695,12,Canada,2010,69.15
Startup_3091,Fintech,9,2330521689.88,7941073344.414797,5,Australia,2004,86.08
Startup_3092,Fintech,9,4936426912.59,13812817755.064342,24,USA,2007,176.46
Startup_3093,SaaS,8,2002638675.94,3412306508.6731515,4,Brazil,2002,129.59
Startup_3094,EdTech,5,4482701547.43,12975256703.443007,36,France,2003,102.85
Startup_3095,EdTech,9,3009532981.08,6744050886.732742,41,USA,2007,110.0
Startup_3096,HealthTech,7,948546638.28,3578822576.493671,17,Canada,2007,43.16
Startup_3097,AI,9,2732662101.97,5179308572.034017,47,Brazil,2006,197.89
Startup_3098,E-commerce,9,141532957.56,427764522.74051076,1,Singapore,2008,20.07
Startup_3099,Fintech,3,3334150562.19,5965390903.530125,28,Australia,2013,77.88
Startup_3100,Biotech,7,3576144364.23,12621652668.557617,4,USA,2022,48.22
Startup_3101,Fintech,5,2339121235.33,7961211393.731506,35,Canada,2009,90.85
Startup_3102,SaaS,10,2962572919.13,7097833477.19766,42,Australia,2011,148.49
Startup_3103,HealthTech,8,3129649820.69,5432106698.79452,45,Australia,2002,45.97
Startup_3104,Blockchain,10,1238441544.96,4499286795.539579,37,France,2007,95.21
Startup_3105,EdTech,7,4624656308.05,18658329529.526558,25,India,2008,95.47
Startup_3106,E-commerce,7,3613872622.76,12744518578.943031,41,China,2004,79.06
Startup_3107,E-commerce,1,2777463522.46,10880692094.734888,18,UK,2012,97.77
Startup_3108,Biotech,1,4957638479.48,10237436897.585867,15,Canada,2011,49.05
Startup_3109,AI,2,2141398952.44,4698963968.799151,49,Germany,2004,77.1
Startup_3110,SaaS,5,1829713315.02,5217818205.496694,14,France,2007,167.75
Startup_3111,E-commerce,5,3639939475.3,12803640727.319479,25,Brazil,2001,98.15
Startup_3112,SaaS,6,3611079965.39,15032740340.491102,29,Singapore,2002,35.82
Startup_3113,E-commerce,5,1284144417.96,4588248270.55782,45,Canada,2018,182.4
Startup_3114,Fintech,2,3896020013.81,14749830513.37121,33,USA,2004,76.03
Startup_3115,HealthTech,8,3738486289.03,8951463848.798191,17,India,2023,162.8
Startup_3116,Fintech,3,4419076587.36,16700327797.26735,43,France,2016,193.04
Startup_3117,E-commerce,7,1872753026.08,4764860029.58318,26,Australia,2000,106.83
Startup_3118,SaaS,6,1390631631.41,4096735098.52498,24,China,2022,137.31
Startup_3119,EdTech,8,3000275260.87,11959257738.370928,39,Brazil,2001,148.21
Startup_3120,AI,4,507944867.93,770366704.0174417,37,Australia,2002,84.4
Startup_3121,AI,5,4172328577.43,17604015189.883183,30,UK,2009,6.08
Startup_3122,E-commerce,6,2207869928.04,10864797527.395147,38,UK,2017,120.11
Startup_3123,Biotech,3,2052926760.14,6285707125.453439,45,USA,2020,45.49
Startup_3124,Biotech,2,511289618.53,1866163769.6025445,45,Canada,2020,166.07
Startup_3125,SaaS,6,722693677.33,1202769721.3285964,28,UK,2022,181.37
Startup_3126,Fintech,5,979838336.16,2023339649.8970835,28,UK,2003,162.34
Startup_3127,EdTech,4,4919573965.56,11692733016.005604,11,France,2002,63.74
Startup_3128,HealthTech,7,2994750627.38,7686057889.92429,32,Australia,2011,127.1
Startup_3129,Biotech,3,2163043600.3,8154568710.372502,2,UK,2001,146.37
Startup_3130,Blockchain,9,2469133270.66,7278356310.412516,38,France,2008,84.23
Startup_3131,HealthTech,7,3846582082.86,11843059897.068851,14,Germany,2010,121.74
Startup_3132,HealthTech,8,1487947045.46,3122454674.0364313,43,USA,2010,121.53
Startup_3133,HealthTech,4,2731484235.03,9330502434.954475,20,China,2001,129.64
Startup_3134,Fintech,4,998778215.03,3398141156.1525955,3,USA,2005,163.6
Startup_3135,SaaS,3,4293634580.63,11164479582.727955,48,Brazil,2019,89.4
Startup_3136,Blockchain,1,2533496305.69,11002269362.97743,31,Canada,2020,112.21
Startup_3137,SaaS,10,4115233935.36,8014016640.870859,9,Singapore,2003,151.85
Startup_3138,HealthTech,8,2198017668.61,5258542121.411791,43,France,2010,51.8
Startup_3139,HealthTech,1,2679669071.25,7496233143.166536,8,UK,2007,127.17
Startup_3140,Blockchain,3,2354243359.74,11698436540.522085,13,Brazil,2013,52.87
Startup_3141,SaaS,5,744451434.07,2430663145.686315,21,France,2017,50.62
Startup_3142,SaaS,10,1737638712.23,5420014533.793021,28,India,2016,169.78
Startup_3143,SaaS,2,4137794623.01,16534974872.195839,45,USA,2019,90.12
Startup_3144,E-commerce,4,4538290593.63,9791694552.787117,11,Germany,2001,80.2
Startup_3145,Fintech,10,1578632429.26,3353234327.3010755,48,UK,2022,151.77
Startup_3146,EdTech,1,938565959.06,1534203625.3551233,46,China,2006,21.09
Startup_3147,HealthTech,6,4243628012.03,10319683837.70852,13,France,2001,195.54
Startup_3148,Fintech,1,3605982969.13,12048966959.040127,5,Canada,2011,70.2
Startup_3149,Biotech,2,2691793888.69,12328707113.868502,31,Germany,2013,54.35
Startup_3150,Blockchain,7,2889103626.36,13885832199.282228,6,Singapore,2022,188.77
Startup_3151,E-commerce,2,4402040671.29,19080273053.624233,35,Australia,2019,18.13
Startup_3152,Fintech,6,1683869102.95,5271864819.818792,30,Australia,2005,183.12
Startup_3153,Blockchain,4,2112704457.41,7385763596.878375,20,Germany,2009,58.24
Startup_3154,AI,4,1798289792.9,6081057239.845272,24,Germany,2015,75.86
Startup_3155,E-commerce,6,2386962989.52,8955882006.249813,7,Singapore,2011,149.94
Startup_3156,EdTech,8,336996677.72,1487587630.7199886,13,China,2016,81.05
Startup_3157,HealthTech,9,1197442681.3,3340238569.218824,45,India,2014,151.57
Startup_3158,E-commerce,8,1689703904.01,4558522895.053315,10,Singapore,2004,85.91
Startup_3159,Blockchain,5,533213823.36,1036443340.6384966,30,Germany,2020,12.07
Startup_3160,E-commerce,6,2321665264.85,10072398211.112331,7,France,2001,112.52
Startup_3161,EdTech,7,1414031410.08,3319078528.9387164,49,UK,2008,11.51
Startup_3162,SaaS,1,4594652492.94,20942912965.660175,30,India,2019,129.25
Startup_3163,AI,6,4929164393.62,13589523179.779728,12,Germany,2022,174.27
Startup_3164,Biotech,8,2048322370.84,6392067533.806213,35,India,2006,177.83
